"X.35830865.","X.NULL.","X.ERR13902112.","X.NULL..1","X.NULL..2","X.AB.310.Genetic.Analyzer.","X.AMPLICON.","X.GENOMIC.","X.PCR."
"17262004","Barretos","SRR16491155","NULL","Barretos Cancer Hospital","Ion Torrent PGM","AMPLICON","GENOMIC","PCR"
"17262003","Barretos","SRR16491156","NULL","Barretos Cancer Hospital","Ion Torrent PGM","AMPLICON","GENOMIC","PCR"
"17262002","Barretos","SRR16491157","NULL","Barretos Cancer Hospital","Ion Torrent PGM","AMPLICON","GENOMIC","PCR"
"17262001","Barretos","SRR16491158","NULL","Barretos Cancer Hospital","Ion Torrent PGM","AMPLICON","GENOMIC","PCR"
"17262000","Barretos","SRR16491159","NULL","Barretos Cancer Hospital","Ion Torrent PGM","AMPLICON","GENOMIC","PCR"
"17261999","Barretos","SRR16491160","NULL","Barretos Cancer Hospital","Ion Torrent PGM","AMPLICON","GENOMIC","PCR"
"17261998","Barretos","SRR16491161","NULL","Barretos Cancer Hospital","Ion Torrent PGM","AMPLICON","GENOMIC","PCR"
"17261997","Barretos","SRR16491162","NULL","Barretos Cancer Hospital","Ion Torrent PGM","AMPLICON","GENOMIC","PCR"
"17261996","Barretos","SRR16491163","NULL","Barretos Cancer Hospital","Ion Torrent PGM","AMPLICON","GENOMIC","PCR"
"17261995","Barretos","SRR16491164","NULL","Barretos Cancer Hospital","Ion Torrent PGM","AMPLICON","GENOMIC","PCR"
"17261994","Barretos","SRR16491165","NULL","Barretos Cancer Hospital","Ion Torrent PGM","AMPLICON","GENOMIC","PCR"
"17261993","Barretos","SRR16491166","NULL","Barretos Cancer Hospital","Ion Torrent PGM","AMPLICON","GENOMIC","PCR"
"17261992","Barretos","SRR16491167","NULL","Barretos Cancer Hospital","Ion Torrent PGM","AMPLICON","GENOMIC","PCR"
"17261991","Barretos","SRR16491168","NULL","Barretos Cancer Hospital","Ion Torrent PGM","AMPLICON","GENOMIC","PCR"
"17261990","Barretos","SRR16491169","NULL","Barretos Cancer Hospital","Ion Torrent PGM","AMPLICON","GENOMIC","PCR"
"17261989","Barretos","SRR16491170","NULL","Barretos Cancer Hospital","Ion Torrent PGM","AMPLICON","GENOMIC","PCR"
"17261988","Barretos","SRR16491171","NULL","Barretos Cancer Hospital","Ion Torrent PGM","AMPLICON","GENOMIC","PCR"
"17261987","Barretos","SRR16491172","NULL","Barretos Cancer Hospital","Ion Torrent PGM","AMPLICON","GENOMIC","PCR"
"17261986","Barretos","SRR16491173","NULL","Barretos Cancer Hospital","Ion Torrent PGM","AMPLICON","GENOMIC","PCR"
"17261985","Barretos","SRR16491174","NULL","Barretos Cancer Hospital","Ion Torrent PGM","AMPLICON","GENOMIC","PCR"
"17261984","Barretos","SRR16491175","NULL","Barretos Cancer Hospital","Ion Torrent PGM","AMPLICON","GENOMIC","PCR"
"17261983","Barretos","SRR16491176","NULL","Barretos Cancer Hospital","Ion Torrent PGM","AMPLICON","GENOMIC","PCR"
"17261982","Barretos","SRR16491177","NULL","Barretos Cancer Hospital","Ion Torrent PGM","AMPLICON","GENOMIC","PCR"
"17261981","Barretos","SRR16491178","NULL","Barretos Cancer Hospital","Ion Torrent PGM","AMPLICON","GENOMIC","PCR"
"17261980","Barretos","SRR16491179","NULL","Barretos Cancer Hospital","Ion Torrent PGM","AMPLICON","GENOMIC","PCR"
"17261979","Barretos","SRR16491180","NULL","Barretos Cancer Hospital","Ion Torrent PGM","AMPLICON","GENOMIC","PCR"
"17261978","Barretos","SRR16491181","NULL","Barretos Cancer Hospital","Ion Torrent PGM","AMPLICON","GENOMIC","PCR"
"17261977","Barretos","SRR16491182","NULL","Barretos Cancer Hospital","Ion Torrent PGM","AMPLICON","GENOMIC","PCR"
"17261976","Barretos","SRR16491183","NULL","Barretos Cancer Hospital","Ion Torrent PGM","AMPLICON","GENOMIC","PCR"
"17261975","Barretos","SRR16491184","NULL","Barretos Cancer Hospital","Ion Torrent PGM","AMPLICON","GENOMIC","PCR"
"17261974","Barretos","SRR16491185","NULL","Barretos Cancer Hospital","Ion Torrent PGM","AMPLICON","GENOMIC","PCR"
"17261973","Barretos","SRR16491186","NULL","Barretos Cancer Hospital","Ion Torrent PGM","AMPLICON","GENOMIC","PCR"
"17261972","Barretos","SRR16491187","NULL","Barretos Cancer Hospital","Ion Torrent PGM","AMPLICON","GENOMIC","PCR"
"17261971","Barretos","SRR16491188","NULL","Barretos Cancer Hospital","Ion Torrent PGM","AMPLICON","GENOMIC","PCR"
"17261970","Barretos","SRR16491189","NULL","Barretos Cancer Hospital","Ion Torrent PGM","AMPLICON","GENOMIC","PCR"
"17261969","Barretos","SRR16491190","NULL","Barretos Cancer Hospital","Ion Torrent PGM","AMPLICON","GENOMIC","PCR"
"17261968","Barretos","SRR16491191","NULL","Barretos Cancer Hospital","Ion Torrent PGM","AMPLICON","GENOMIC","PCR"
"17261967","Barretos","SRR16491192","NULL","Barretos Cancer Hospital","Ion Torrent PGM","AMPLICON","GENOMIC","PCR"
"17261966","Barretos","SRR16491193","NULL","Barretos Cancer Hospital","Ion Torrent PGM","AMPLICON","GENOMIC","PCR"
"17261965","Barretos","SRR16491194","NULL","Barretos Cancer Hospital","Ion Torrent PGM","AMPLICON","GENOMIC","PCR"
"17261964","Barretos","SRR16491195","NULL","Barretos Cancer Hospital","Ion Torrent PGM","AMPLICON","GENOMIC","PCR"
"17261963","Barretos","SRR16491196","NULL","Barretos Cancer Hospital","Ion Torrent PGM","AMPLICON","GENOMIC","PCR"
"17261962","Barretos","SRR16491197","NULL","Barretos Cancer Hospital","Ion Torrent PGM","AMPLICON","GENOMIC","PCR"
"17261961","Barretos","SRR16491198","NULL","Barretos Cancer Hospital","Ion Torrent PGM","AMPLICON","GENOMIC","PCR"
"17261960","Barretos","SRR16491199","NULL","Barretos Cancer Hospital","Ion Torrent PGM","AMPLICON","GENOMIC","PCR"
"17261959","Barretos","SRR16491200","NULL","Barretos Cancer Hospital","Ion Torrent PGM","AMPLICON","GENOMIC","PCR"
"17261958","Barretos","SRR16491201","NULL","Barretos Cancer Hospital","Ion Torrent PGM","AMPLICON","GENOMIC","PCR"
"17261957","Barretos","SRR16491202","NULL","Barretos Cancer Hospital","Ion Torrent PGM","AMPLICON","GENOMIC","PCR"
"17261956","Barretos","SRR16491203","NULL","Barretos Cancer Hospital","Ion Torrent PGM","AMPLICON","GENOMIC","PCR"
"17261955","Barretos","SRR16491204","NULL","Barretos Cancer Hospital","Ion Torrent PGM","AMPLICON","GENOMIC","PCR"
"17261954","Barretos","SRR16491205","NULL","Barretos Cancer Hospital","Ion Torrent PGM","AMPLICON","GENOMIC","PCR"
"17261953","Barretos","SRR16491206","NULL","Barretos Cancer Hospital","Ion Torrent PGM","AMPLICON","GENOMIC","PCR"
"17261952","Barretos","SRR16491207","NULL","Barretos Cancer Hospital","Ion Torrent PGM","AMPLICON","GENOMIC","PCR"
"17261951","Barretos","SRR16491208","NULL","Barretos Cancer Hospital","Ion Torrent PGM","AMPLICON","GENOMIC","PCR"
"17261950","Barretos","SRR16491209","NULL","Barretos Cancer Hospital","Ion Torrent PGM","AMPLICON","GENOMIC","PCR"
"17261949","Barretos","SRR16491210","NULL","Barretos Cancer Hospital","Ion Torrent PGM","AMPLICON","GENOMIC","PCR"
"17261948","Barretos","SRR16491211","NULL","Barretos Cancer Hospital","Ion Torrent PGM","AMPLICON","GENOMIC","PCR"
"17261947","Barretos","SRR16491212","NULL","Barretos Cancer Hospital","Ion Torrent PGM","AMPLICON","GENOMIC","PCR"
"17261946","Barretos","SRR16491213","NULL","Barretos Cancer Hospital","Ion Torrent PGM","AMPLICON","GENOMIC","PCR"
"17261945","Barretos","SRR16491214","NULL","Barretos Cancer Hospital","Ion Torrent PGM","AMPLICON","GENOMIC","PCR"
"17261944","Barretos","SRR16491215","NULL","Barretos Cancer Hospital","Ion Torrent PGM","AMPLICON","GENOMIC","PCR"
"17261943","Barretos","SRR16491216","NULL","Barretos Cancer Hospital","Ion Torrent PGM","AMPLICON","GENOMIC","PCR"
"17261942","Barretos","SRR16491217","NULL","Barretos Cancer Hospital","Ion Torrent PGM","AMPLICON","GENOMIC","PCR"
"17261941","Barretos","SRR16491218","NULL","Barretos Cancer Hospital","Ion Torrent PGM","AMPLICON","GENOMIC","PCR"
"17261940","Barretos","SRR16491219","NULL","Barretos Cancer Hospital","Ion Torrent PGM","AMPLICON","GENOMIC","PCR"
"17261939","Barretos","SRR16491220","NULL","Barretos Cancer Hospital","Ion Torrent PGM","AMPLICON","GENOMIC","PCR"
"17261938","Barretos","SRR16491222","NULL","Barretos Cancer Hospital","Ion Torrent PGM","AMPLICON","GENOMIC","PCR"
"17261937","Barretos","SRR16491223","NULL","Barretos Cancer Hospital","Ion Torrent PGM","AMPLICON","GENOMIC","PCR"
"17261936","Barretos","SRR16491224","NULL","Barretos Cancer Hospital","Ion Torrent PGM","AMPLICON","GENOMIC","PCR"
"17261935","Barretos","SRR16491225","NULL","Barretos Cancer Hospital","Ion Torrent PGM","AMPLICON","GENOMIC","PCR"
"17261934","Barretos","SRR16491226","NULL","Barretos Cancer Hospital","Ion Torrent PGM","AMPLICON","GENOMIC","PCR"
"17261933","Barretos","SRR16491227","NULL","Barretos Cancer Hospital","Ion Torrent PGM","AMPLICON","GENOMIC","PCR"
"17261932","Barretos","SRR16491228","NULL","Barretos Cancer Hospital","Ion Torrent PGM","AMPLICON","GENOMIC","PCR"
"17261931","Barretos","SRR16491229","NULL","Barretos Cancer Hospital","Ion Torrent PGM","AMPLICON","GENOMIC","PCR"
"17261930","Barretos","SRR16491230","NULL","Barretos Cancer Hospital","Ion Torrent PGM","AMPLICON","GENOMIC","PCR"
"17261929","Barretos","SRR16491231","NULL","Barretos Cancer Hospital","Ion Torrent PGM","AMPLICON","GENOMIC","PCR"
"17261928","Barretos","SRR16491232","NULL","Barretos Cancer Hospital","Ion Torrent PGM","AMPLICON","GENOMIC","PCR"
"17261927","Barretos","SRR16491233","NULL","Barretos Cancer Hospital","Ion Torrent PGM","AMPLICON","GENOMIC","PCR"
"17261926","Barretos","SRR16491221","NULL","Barretos Cancer Hospital","Ion Torrent PGM","AMPLICON","GENOMIC","PCR"
"17261925","Barretos","SRR16491235","NULL","Barretos Cancer Hospital","Ion Torrent PGM","AMPLICON","GENOMIC","PCR"
"17261924","Barretos","SRR16491236","NULL","Barretos Cancer Hospital","Ion Torrent PGM","AMPLICON","GENOMIC","PCR"
"17261923","Barretos","SRR16491237","NULL","Barretos Cancer Hospital","Ion Torrent PGM","AMPLICON","GENOMIC","PCR"
"17261922","Barretos","SRR16491238","NULL","Barretos Cancer Hospital","Ion Torrent PGM","AMPLICON","GENOMIC","PCR"
"15714542","Vejle","SRR15497853","NULL","Vejle Hospital","NextSeq 550","Targeted-Capture","GENOMIC","Hybrid Selection"
"15714541","Vejle","SRR15497854","NULL","Vejle Hospital","NextSeq 550","Targeted-Capture","GENOMIC","Hybrid Selection"
"15714540","Vejle","SRR15497855","NULL","Vejle Hospital","NextSeq 550","Targeted-Capture","GENOMIC","Hybrid Selection"
"15714539","Vejle","SRR15497856","NULL","Vejle Hospital","NextSeq 550","Targeted-Capture","GENOMIC","Hybrid Selection"
"15714538","Vejle","SRR15497857","NULL","Vejle Hospital","NextSeq 550","Targeted-Capture","GENOMIC","Hybrid Selection"
"15714537","Vejle","SRR15497858","NULL","Vejle Hospital","NextSeq 550","Targeted-Capture","GENOMIC","Hybrid Selection"
"15714536","Vejle","SRR15497859","NULL","Vejle Hospital","NextSeq 550","Targeted-Capture","GENOMIC","Hybrid Selection"
"15714535","Vejle","SRR15497860","NULL","Vejle Hospital","NextSeq 550","Targeted-Capture","GENOMIC","Hybrid Selection"
"15714534","Vejle","SRR15497861","NULL","Vejle Hospital","NextSeq 550","Targeted-Capture","GENOMIC","Hybrid Selection"
"15714533","Vejle","SRR15497862","NULL","Vejle Hospital","NextSeq 550","Targeted-Capture","GENOMIC","Hybrid Selection"
"15714532","Vejle","SRR15497863","NULL","Vejle Hospital","NextSeq 550","Targeted-Capture","GENOMIC","Hybrid Selection"
"15714531","Vejle","SRR15497864","NULL","Vejle Hospital","NextSeq 550","Targeted-Capture","GENOMIC","Hybrid Selection"
"15714530","Vejle","SRR15497865","NULL","Vejle Hospital","NextSeq 550","Targeted-Capture","GENOMIC","Hybrid Selection"
"15714529","Vejle","SRR15497866","NULL","Vejle Hospital","NextSeq 550","Targeted-Capture","GENOMIC","Hybrid Selection"
"15714528","Vejle","SRR15497867","NULL","Vejle Hospital","NextSeq 550","Targeted-Capture","GENOMIC","Hybrid Selection"
"15714527","Vejle","SRR15497868","NULL","Vejle Hospital","NextSeq 550","Targeted-Capture","GENOMIC","Hybrid Selection"
"15714526","Vejle","SRR15497869","NULL","Vejle Hospital","NextSeq 550","Targeted-Capture","GENOMIC","Hybrid Selection"
"15714525","Vejle","SRR15497870","NULL","Vejle Hospital","NextSeq 550","Targeted-Capture","GENOMIC","Hybrid Selection"
"15714524","Vejle","SRR15497871","NULL","Vejle Hospital","NextSeq 550","Targeted-Capture","GENOMIC","Hybrid Selection"
"15714523","Vejle","SRR15497872","NULL","Vejle Hospital","NextSeq 550","Targeted-Capture","GENOMIC","Hybrid Selection"
"15714522","Vejle","SRR15497873","NULL","Vejle Hospital","NextSeq 550","Targeted-Capture","GENOMIC","Hybrid Selection"
"15714521","Vejle","SRR15497874","NULL","Vejle Hospital","NextSeq 550","Targeted-Capture","GENOMIC","Hybrid Selection"
"15714520","Vejle","SRR15497875","NULL","Vejle Hospital","NextSeq 550","Targeted-Capture","GENOMIC","Hybrid Selection"
"15714519","Vejle","SRR15497876","NULL","Vejle Hospital","NextSeq 550","Targeted-Capture","GENOMIC","Hybrid Selection"
"15714518","Vejle","SRR15497877","NULL","Vejle Hospital","NextSeq 550","Targeted-Capture","GENOMIC","Hybrid Selection"
"15714517","Vejle","SRR15497878","NULL","Vejle Hospital","NextSeq 550","Targeted-Capture","GENOMIC","Hybrid Selection"
"15714516","Vejle","SRR15497879","NULL","Vejle Hospital","NextSeq 550","Targeted-Capture","GENOMIC","Hybrid Selection"
"15714515","Vejle","SRR15497880","NULL","Vejle Hospital","NextSeq 550","Targeted-Capture","GENOMIC","Hybrid Selection"
"15714514","Vejle","SRR15497881","NULL","Vejle Hospital","NextSeq 550","Targeted-Capture","GENOMIC","Hybrid Selection"
"15714513","Vejle","SRR15497882","NULL","Vejle Hospital","NextSeq 550","Targeted-Capture","GENOMIC","Hybrid Selection"
"15714512","Vejle","SRR15497883","NULL","Vejle Hospital","NextSeq 550","Targeted-Capture","GENOMIC","Hybrid Selection"
"15714511","Vejle","SRR15497884","NULL","Vejle Hospital","NextSeq 550","Targeted-Capture","GENOMIC","Hybrid Selection"
"15714510","Vejle","SRR15497885","NULL","Vejle Hospital","NextSeq 550","Targeted-Capture","GENOMIC","Hybrid Selection"
"15714509","Vejle","SRR15497886","NULL","Vejle Hospital","NextSeq 550","Targeted-Capture","GENOMIC","Hybrid Selection"
"15714508","Vejle","SRR15497887","NULL","Vejle Hospital","NextSeq 550","Targeted-Capture","GENOMIC","Hybrid Selection"
"15714507","Vejle","SRR15497888","NULL","Vejle Hospital","NextSeq 550","Targeted-Capture","GENOMIC","Hybrid Selection"
"15714506","Vejle","SRR15497889","NULL","Vejle Hospital","NextSeq 550","Targeted-Capture","GENOMIC","Hybrid Selection"
"15714505","Vejle","SRR15497890","NULL","Vejle Hospital","NextSeq 550","Targeted-Capture","GENOMIC","Hybrid Selection"
"15714504","Vejle","SRR15497891","NULL","Vejle Hospital","NextSeq 550","Targeted-Capture","GENOMIC","Hybrid Selection"
"15714503","Vejle","SRR15497892","NULL","Vejle Hospital","NextSeq 550","Targeted-Capture","GENOMIC","Hybrid Selection"
"15714502","Vejle","SRR15497893","NULL","Vejle Hospital","NextSeq 550","Targeted-Capture","GENOMIC","Hybrid Selection"
"15714501","Vejle","SRR15497894","NULL","Vejle Hospital","NextSeq 550","Targeted-Capture","GENOMIC","Hybrid Selection"
"15714500","Vejle","SRR15497895","NULL","Vejle Hospital","NextSeq 550","Targeted-Capture","GENOMIC","Hybrid Selection"
"15714499","Vejle","SRR15497896","NULL","Vejle Hospital","NextSeq 550","Targeted-Capture","GENOMIC","Hybrid Selection"
"15714498","Vejle","SRR15497897","NULL","Vejle Hospital","NextSeq 550","Targeted-Capture","GENOMIC","Hybrid Selection"
"15714497","Vejle","SRR15497898","NULL","Vejle Hospital","NextSeq 550","Targeted-Capture","GENOMIC","Hybrid Selection"
"15714496","Vejle","SRR15497899","NULL","Vejle Hospital","NextSeq 550","Targeted-Capture","GENOMIC","Hybrid Selection"
"15714495","Vejle","SRR15497900","NULL","Vejle Hospital","NextSeq 550","Targeted-Capture","GENOMIC","Hybrid Selection"
"15714494","Vejle","SRR15497901","NULL","Vejle Hospital","NextSeq 550","Targeted-Capture","GENOMIC","Hybrid Selection"
"15714493","Vejle","SRR15497902","NULL","Vejle Hospital","NextSeq 550","Targeted-Capture","GENOMIC","Hybrid Selection"
"15714492","Vejle","SRR15497903","NULL","Vejle Hospital","NextSeq 550","Targeted-Capture","GENOMIC","Hybrid Selection"
"15714491","Vejle","SRR15497904","NULL","Vejle Hospital","NextSeq 550","Targeted-Capture","GENOMIC","Hybrid Selection"
"15714490","Vejle","SRR15497905","NULL","Vejle Hospital","NextSeq 550","Targeted-Capture","GENOMIC","Hybrid Selection"
"15714489","Vejle","SRR15497906","NULL","Vejle Hospital","NextSeq 550","Targeted-Capture","GENOMIC","Hybrid Selection"
"15714488","Vejle","SRR15497907","NULL","Vejle Hospital","NextSeq 550","Targeted-Capture","GENOMIC","Hybrid Selection"
"15714487","Vejle","SRR15497908","NULL","Vejle Hospital","NextSeq 550","Targeted-Capture","GENOMIC","Hybrid Selection"
"15714486","Vejle","SRR15497909","NULL","Vejle Hospital","NextSeq 550","Targeted-Capture","GENOMIC","Hybrid Selection"
"15714485","Vejle","SRR15497910","NULL","Vejle Hospital","NextSeq 550","Targeted-Capture","GENOMIC","Hybrid Selection"
"15714484","Vejle","SRR15497911","NULL","Vejle Hospital","NextSeq 550","Targeted-Capture","GENOMIC","Hybrid Selection"
"15714483","Vejle","SRR15497912","NULL","Vejle Hospital","NextSeq 550","Targeted-Capture","GENOMIC","Hybrid Selection"
"15714482","Vejle","SRR15497913","NULL","Vejle Hospital","NextSeq 550","Targeted-Capture","GENOMIC","Hybrid Selection"
"15714481","Vejle","SRR15497914","NULL","Vejle Hospital","NextSeq 550","Targeted-Capture","GENOMIC","Hybrid Selection"
"15714480","Vejle","SRR15497915","NULL","Vejle Hospital","NextSeq 550","Targeted-Capture","GENOMIC","Hybrid Selection"
"15714479","Vejle","SRR15497916","NULL","Vejle Hospital","NextSeq 550","Targeted-Capture","GENOMIC","Hybrid Selection"
"15714478","Vejle","SRR15497917","NULL","Vejle Hospital","NextSeq 550","Targeted-Capture","GENOMIC","Hybrid Selection"
"15714477","Vejle","SRR15497918","NULL","Vejle Hospital","NextSeq 550","Targeted-Capture","GENOMIC","Hybrid Selection"
"15714476","Vejle","SRR15497919","NULL","Vejle Hospital","NextSeq 550","Targeted-Capture","GENOMIC","Hybrid Selection"
"15714475","Vejle","SRR15497920","NULL","Vejle Hospital","NextSeq 550","Targeted-Capture","GENOMIC","Hybrid Selection"
"15714474","Vejle","SRR15497921","NULL","Vejle Hospital","NextSeq 550","Targeted-Capture","GENOMIC","Hybrid Selection"
"15714473","Vejle","SRR15497922","NULL","Vejle Hospital","NextSeq 550","Targeted-Capture","GENOMIC","Hybrid Selection"
"15714472","Vejle","SRR15497923","NULL","Vejle Hospital","NextSeq 550","Targeted-Capture","GENOMIC","Hybrid Selection"
"14727864","Recife","SRR14728685","NULL","Aggeu Magalhaes Institute; Fiocruz PE","AB 3500 Genetic Analyzer","OTHER","OTHER","PCR"
"14727863","Recife","SRR14728686","NULL","Aggeu Magalhaes Institute; Fiocruz PE","AB 3500 Genetic Analyzer","OTHER","OTHER","PCR"
"14727862","Recife","SRR14728687","NULL","Aggeu Magalhaes Institute; Fiocruz PE","AB 3500 Genetic Analyzer","OTHER","OTHER","PCR"
"14727861","Recife","SRR14728688","NULL","Aggeu Magalhaes Institute; Fiocruz PE","AB 3500 Genetic Analyzer","OTHER","OTHER","PCR"
"14727860","Recife","SRR14728689","NULL","Aggeu Magalhaes Institute; Fiocruz PE","AB 3500 Genetic Analyzer","OTHER","OTHER","PCR"
"14727859","Recife","SRR14728690","NULL","Aggeu Magalhaes Institute; Fiocruz PE","AB 3500 Genetic Analyzer","OTHER","OTHER","PCR"
"14727858","Recife","SRR14728691","NULL","Aggeu Magalhaes Institute; Fiocruz PE","AB 3500 Genetic Analyzer","OTHER","OTHER","PCR"
"14727857","Recife","SRR14728692","NULL","Aggeu Magalhaes Institute; Fiocruz PE","AB 3500 Genetic Analyzer","OTHER","OTHER","PCR"
"14727856","Recife","SRR14728693","NULL","Aggeu Magalhaes Institute; Fiocruz PE","AB 3500 Genetic Analyzer","OTHER","OTHER","PCR"
"14727855","Recife","SRR14728694","NULL","Aggeu Magalhaes Institute; Fiocruz PE","AB 3500 Genetic Analyzer","OTHER","OTHER","PCR"
"14727854","Recife","SRR14728695","NULL","Aggeu Magalhaes Institute; Fiocruz PE","AB 3500 Genetic Analyzer","OTHER","OTHER","PCR"
"14727853","Recife","SRR14728696","NULL","Aggeu Magalhaes Institute; Fiocruz PE","AB 3500 Genetic Analyzer","OTHER","OTHER","PCR"
"14727852","Recife","SRR14728697","NULL","Aggeu Magalhaes Institute; Fiocruz PE","AB 3500 Genetic Analyzer","OTHER","OTHER","PCR"
"14727851","Recife","SRR14728698","NULL","Aggeu Magalhaes Institute; Fiocruz PE","AB 3500 Genetic Analyzer","OTHER","OTHER","PCR"
"14727850","Recife","SRR14728699","NULL","Aggeu Magalhaes Institute; Fiocruz PE","AB 3500 Genetic Analyzer","OTHER","OTHER","PCR"
"14727849","Recife","SRR14728700","NULL","Aggeu Magalhaes Institute; Fiocruz PE","AB 3500 Genetic Analyzer","OTHER","OTHER","PCR"
"14727848","Recife","SRR14728701","NULL","Aggeu Magalhaes Institute; Fiocruz PE","AB 3500 Genetic Analyzer","OTHER","OTHER","PCR"
"14727847","Recife","SRR14728702","NULL","Aggeu Magalhaes Institute; Fiocruz PE","AB 3500 Genetic Analyzer","OTHER","OTHER","PCR"
"14727846","Recife","SRR14728703","NULL","Aggeu Magalhaes Institute; Fiocruz PE","AB 3500 Genetic Analyzer","OTHER","OTHER","PCR"
"14727845","Recife","SRR14728704","NULL","Aggeu Magalhaes Institute; Fiocruz PE","AB 3500 Genetic Analyzer","OTHER","OTHER","PCR"
"14727844","Recife","SRR14728705","NULL","Aggeu Magalhaes Institute; Fiocruz PE","AB 3500 Genetic Analyzer","OTHER","OTHER","PCR"
"14727843","Recife","SRR14728430","NULL","Aggeu Magalhaes Institute; Fiocruz PE","AB 3500 Genetic Analyzer","OTHER","OTHER","PCR"
"14727842","Recife","SRR14728431","NULL","Aggeu Magalhaes Institute; Fiocruz PE","AB 3500 Genetic Analyzer","OTHER","OTHER","PCR"
